project_id,url,title,category,beneficiary,project_value_raw,project_value,eu_funding_raw,eu_funding,wojewodztwo,powiat,program,dzialanie,fundusz,perspektywa
1746199,https://mapadotacji.gov.pl/projekty/1746199/,Rozwój zrównoważonej gospodarki wodno-ściekowej na terenie gminy Czernikowo,ochrona środowiska,Gmina Czernikowo,"6 278 828,69 zł",6278828.69,"4 780 914,02 zł",4780914.02,kujawsko-pomorskie,toruński,Krajowy Plan Odbudowy i Zwiększania Odporności,3.15. B3.1.1. Inwestycje w zrównoważoną gospodarkę wodno-ściekową na terenach wiejskich,Instrument na rzecz Odbudowy i Zwiększania Odporności,2021 - 2027
1746528,https://mapadotacji.gov.pl/projekty/1746528/,Opracowanie i rozwój wziewnych złożonych leków generycznych w terapii chorób układu oddechowego PoChP i astmy,,Zakłady Farmaceutyczne “Polpharma” S.A.,"7 333 593,17 zł",7333593.17,"4 766 835,60 zł",4766835.6,łódzkie,sieradzki,Krajowy Plan Odbudowy i Zwiększania Odporności,7.7. D3.1.1. Kompleksowy rozwój badań w zakresie nauk medycznych i nauk o zdrowiu,Instrument na rzecz Odbudowy i Zwiększania Odporności,2021 - 2027
1735768,https://mapadotacji.gov.pl/projekty/1735768/,Rozbudowa i modernizacja systemu gospodarki wodno-ściekowej na terenie gminy Frampol,ochrona środowiska,Gmina Frampol,"5 678 510,43 zł",5678510.43,"4 751 089,03 zł",4751089.03,lubelskie,biłgorajski,Krajowy Plan Odbudowy i Zwiększania Odporności,3.15. B3.1.1. Inwestycje w zrównoważoną gospodarkę wodno-ściekową na terenach wiejskich,Instrument na rzecz Odbudowy i Zwiększania Odporności,2021 - 2027
1736088,https://mapadotacji.gov.pl/projekty/1736088/,Budowa sieci szerokopasmowej - obszar nr 6.14.23.2,telekomunikacja i e-usługi,FCA SPÓŁKA AKCYJNA,"5 277 000,00 zł",5277000.0,"4 749 300,00 zł",4749300.0,mazowieckie,przysuski,Krajowy Plan Odbudowy i Zwiększania Odporności,5.2. C1.1.1. Zapewnienie dostępu do bardzo szybkiego internetu na obszarach białych plam,Instrument na rzecz Odbudowy i Zwiększania Odporności,2021 - 2027
1735814,https://mapadotacji.gov.pl/projekty/1735814/,Uregulowanie gospodarki wodno-ściekowej w Gminie Żelechlinek ETAP IV poprzez budowę kanalizacji sanitarnej z przyłączami w miejscowości Żelechlin Mały wraz z budową przydomowych oczyszczalni ścieków i wymianą wodomierzy na odczyt radiowy w technologii TIK,ochrona środowiska,Gmina Żelechlinek,"5 866 808,11 zł",5866808.11,"4 720 481,37 zł",4720481.37,łódzkie,tomaszowski (łódzkie),Krajowy Plan Odbudowy i Zwiększania Odporności,3.15. B3.1.1. Inwestycje w zrównoważoną gospodarkę wodno-ściekową na terenach wiejskich,Instrument na rzecz Odbudowy i Zwiększania Odporności,2021 - 2027
1735934,https://mapadotacji.gov.pl/projekty/1735934/,„Rozbudowa infrastruktury wodno – kanalizacyjnej oraz budowa przydomowych oczyszczalni ścieków na terenie Gminy Baranów Sandomierski - poza granicami aglomeracji”,ochrona środowiska,Gmina Baranów Sandomierski,"6 150 000,00 zł",6150000.0,"4 718 629,75 zł",4718629.75,podkarpackie,tarnobrzeski,Krajowy Plan Odbudowy i Zwiększania Odporności,3.15. B3.1.1. Inwestycje w zrównoważoną gospodarkę wodno-ściekową na terenach wiejskich,Instrument na rzecz Odbudowy i Zwiększania Odporności,2021 - 2027
1746316,https://mapadotacji.gov.pl/projekty/1746316/,Poprawa gospodarki wodno-ściekowej w gminie Zagórów,ochrona środowiska,Zakład Gospodarki Komunalnej i Usług Wodnych Sp. z o.o.,"6 001 930,45 zł",6001930.45,"4 705 531,42 zł",4705531.42,wielkopolskie,słupecki,Krajowy Plan Odbudowy i Zwiększania Odporności,3.15. B3.1.1. Inwestycje w zrównoważoną gospodarkę wodno-ściekową na terenach wiejskich,Instrument na rzecz Odbudowy i Zwiększania Odporności,2021 - 2027
1735786,https://mapadotacji.gov.pl/projekty/1735786/,POPRAWA GOSPODARKI WODNO-ŚCIEKOWEJ NA TERENIE GMINY PISZCZAC – ETAP II,ochrona środowiska,Eko Nowa Sp. z o.o.,"6 069 937,40 zł",6069937.4,"4 700 721,44 zł",4700721.44,lubelskie,bialski,Krajowy Plan Odbudowy i Zwiększania Odporności,3.15. B3.1.1. Inwestycje w zrównoważoną gospodarkę wodno-ściekową na terenach wiejskich,Instrument na rzecz Odbudowy i Zwiększania Odporności,2021 - 2027
1736136,https://mapadotacji.gov.pl/projekty/1736136/,Budowa sieci superszybkiego Internetu na obszarze 6.10.07.2,telekomunikacja i e-usługi,GIGA-LAN Dariusz Gwadera,"5 210 000,00 zł",5210000.0,"4 689 000,00 zł",4689000.0,łódzkie,opoczyński,Krajowy Plan Odbudowy i Zwiększania Odporności,5.2. C1.1.1. Zapewnienie dostępu do bardzo szybkiego internetu na obszarach białych plam,Instrument na rzecz Odbudowy i Zwiększania Odporności,2021 - 2027
1745776,https://mapadotacji.gov.pl/projekty/1745776/,Poprawa efektywności energetycznej Szkoły Podstawowej w Branicach.,,Gmina Branice,"5 764 550,55 zł",5764550.55,"4 686 626,46 zł",4686626.46,opolskie,głubczycki,Krajowy Plan Odbudowy i Zwiększania Odporności,3.5. B1.1.3. Termomodernizacja instytucji edukacyjnych,Instrument na rzecz Odbudowy i Zwiększania Odporności,2021 - 2027
1735866,https://mapadotacji.gov.pl/projekty/1735866/,Modernizacja Oczyszczalni Ścieków w m. Lelice wraz z budową sieci wodociągowo-kanalizacyjnej oraz zaadoptowanie starej Oczyszczalni Ścieków w Gozdowie na zbiornik Ścieków dowożonych,ochrona środowiska,Gmina Gozdowo,"5 763 023,55 zł",5763023.55,"4 685 385,00 zł",4685385.0,mazowieckie,sierpecki,Krajowy Plan Odbudowy i Zwiększania Odporności,3.15. B3.1.1. Inwestycje w zrównoważoną gospodarkę wodno-ściekową na terenach wiejskich,Instrument na rzecz Odbudowy i Zwiększania Odporności,2021 - 2027
1736288,https://mapadotacji.gov.pl/projekty/1736288/,"NEED-HME: Nowoczesne stratEgie terapeutycznE w mukowiscyDozie, czyli opracowanie innowacyjnych formulacji leków wziewnych o przedłużonym uwalnianiu z zastosowaniem technologii HME",,Uniwersytet Mikołaja Kopernika w Toruniu (część bydgoska),"4 685 240,73 zł",4685240.73,"4 685 240,73 zł",4685240.73,projekt ogólnopolski,,Krajowy Plan Odbudowy i Zwiększania Odporności,7.7. D3.1.1. Kompleksowy rozwój badań w zakresie nauk medycznych i nauk o zdrowiu,Instrument na rzecz Odbudowy i Zwiększania Odporności,2021 - 2027
1736400,https://mapadotacji.gov.pl/projekty/1736400/,ZAKUP DWÓCH NOWYCH ZEROEMISYJNYCH AUTOBUSÓW Z NAPĘDEM ELEKTRYCZNYM NA POTRZEBY MIESZKAŃCÓW POWIATU PUCKIEGO,"ochrona środowiska, transport",Związek Powiatowo-Gminny Zatoki Puckiej,"6 765 000,00 zł",6765000.0,"4 675 000,00 zł",4675000.0,pomorskie,pucki,Krajowy Plan Odbudowy i Zwiększania Odporności,9.5. E1.1.2-2/2. Zero i niskoemisyjny transport zbiorowy (autobusy)- MI,Instrument na rzecz Odbudowy i Zwiększania Odporności,2021 - 2027
1756781,https://mapadotacji.gov.pl/projekty/1756781/,Termomodernizacja budynków edukacyjnych w Gminie Janów,,GMINA JANÓW,"5 749 487,40 zł",5749487.4,"4 671 380,00 zł",4671380.0,śląskie,częstochowski,Krajowy Plan Odbudowy i Zwiększania Odporności,3.5. B1.1.3. Termomodernizacja instytucji edukacyjnych,Instrument na rzecz Odbudowy i Zwiększania Odporności,2021 - 2027
1746294,https://mapadotacji.gov.pl/projekty/1746294/,Rozbudowa infrastruktury wodociągowo - kanalizacyjnej na terenach wiejskich gminy Odolanów,ochrona środowiska,Odolanowski Zakład Komunalny sp. z o.o.,"6 796 689,30 zł",6796689.3,"4 659 433,96 zł",4659433.96,wielkopolskie,ostrowski (wielkopolskie),Krajowy Plan Odbudowy i Zwiększania Odporności,3.15. B3.1.1. Inwestycje w zrównoważoną gospodarkę wodno-ściekową na terenach wiejskich,Instrument na rzecz Odbudowy i Zwiększania Odporności,2021 - 2027
1736414,https://mapadotacji.gov.pl/projekty/1736414/,Dostawa trzech autobusów zeroemisyjnych wraz z niezbędną infrastrukturą ładowania.,"ochrona środowiska, transport",Gmina Wolsztyn,"6 742 190,00 zł",6742190.0,"4 659 236,99 zł",4659236.99,wielkopolskie,wolsztyński,Krajowy Plan Odbudowy i Zwiększania Odporności,9.5. E1.1.2-2/2. Zero i niskoemisyjny transport zbiorowy (autobusy)- MI,Instrument na rzecz Odbudowy i Zwiększania Odporności,2021 - 2027
1745656,https://mapadotacji.gov.pl/projekty/1745656/,Termomodernizacja szkół w Modliborzycach i Stojeszynie Pierwszym,,Gmina Modliborzyce,"6 023 873,70 zł",6023873.7,"4 653 555,85 zł",4653555.85,lubelskie,janowski,Krajowy Plan Odbudowy i Zwiększania Odporności,3.5. B1.1.3. Termomodernizacja instytucji edukacyjnych,Instrument na rzecz Odbudowy i Zwiększania Odporności,2021 - 2027
1746550,https://mapadotacji.gov.pl/projekty/1746550/,Optymalizacja produkcji i oczyszczania cząstek wirusopodobnych (VLP) prezentujących antygen HER2 jako kandydata na szczepionkę terapeutyczną przeciw nowotworowi piersi: skalowanie procesu i przedkliniczna charakterystyka produktu,,Vaxican Sp. z o.o.,"5 533 491,42 zł",5533491.42,"4 650 365,92 zł",4650365.92,dolnośląskie,pomorskie,Krajowy Plan Odbudowy i Zwiększania Odporności,7.7. D3.1.1. Kompleksowy rozwój badań w zakresie nauk medycznych i nauk o zdrowiu,Instrument na rzecz Odbudowy i Zwiększania Odporności,2021 - 2027
1735918,https://mapadotacji.gov.pl/projekty/1735918/,Budowa sieci wodociągowej i kanalizacyjnej na terenie Gminy Przemyśl,ochrona środowiska,Gmina Przemyśl,"5 790 028,20 zł",5790028.2,"4 643 114,40 zł",4643114.4,podkarpackie,przemyski,Krajowy Plan Odbudowy i Zwiększania Odporności,3.15. B3.1.1. Inwestycje w zrównoważoną gospodarkę wodno-ściekową na terenach wiejskich,Instrument na rzecz Odbudowy i Zwiększania Odporności,2021 - 2027
1746282,https://mapadotacji.gov.pl/projekty/1746282/,"Budowa sieci kanalizacji sanitarnej wraz z przyłączami w miejscowości Drogosze , gmina Barciany.",ochrona środowiska,Zakład Gospodarki Komunalnej w Barcianach Spółka z ograniczoną odpowiedzialnością,"5 701 276,70 zł",5701276.7,"4 635 184,31 zł",4635184.31,projekt ogólnopolski,,Krajowy Plan Odbudowy i Zwiększania Odporności,3.15. B3.1.1. Inwestycje w zrównoważoną gospodarkę wodno-ściekową na terenach wiejskich,Instrument na rzecz Odbudowy i Zwiększania Odporności,2021 - 2027
1735742,https://mapadotacji.gov.pl/projekty/1735742/,Porządkowanie gospodarki wodno ściekowej w Gminie Kłodzko,ochrona środowiska,„WODOCIĄGI GMINY KŁODZKO” SPÓŁKA Z OGRANICZONA ODPOWIEDZIALNOŚCIĄ,"5 699 468,21 zł",5699468.21,"4 633 714,00 zł",4633714.0,dolnośląskie,kłodzki,Krajowy Plan Odbudowy i Zwiększania Odporności,3.15. B3.1.1. Inwestycje w zrównoważoną gospodarkę wodno-ściekową na terenach wiejskich,Instrument na rzecz Odbudowy i Zwiększania Odporności,2021 - 2027
1757653,https://mapadotacji.gov.pl/projekty/1757653/,Rozbudowa i doposażenie Inteligentnego Terminala Kontenerowo-Towarowego iHub w Łodzi,,Centrostal Łódź S.A.,"13 081 480,50 zł",13081480.5,"4 633 134,55 zł",4633134.55,łódzkie,m. Łódź,Krajowy Plan Odbudowy i Zwiększania Odporności,9.9. E2.1.3. Projekty intermodalne,Instrument na rzecz Odbudowy i Zwiększania Odporności,2021 - 2027
1736050,https://mapadotacji.gov.pl/projekty/1736050/,Sokołowski światłowód,telekomunikacja i e-usługi,"""TELEFONY PODLASKIE"" SPÓŁKA AKCYJNA","5 713 000,00 zł",5713000.0,"4 627 530,00 zł",4627530.0,mazowieckie,sokołowski,Krajowy Plan Odbudowy i Zwiększania Odporności,5.2. C1.1.1. Zapewnienie dostępu do bardzo szybkiego internetu na obszarach białych plam,Instrument na rzecz Odbudowy i Zwiększania Odporności,2021 - 2027
1757071,https://mapadotacji.gov.pl/projekty/1757071/,Budowa zbiorników retencyjnych na wodę pitną i pompowni wodociągowych oraz przebudowa sieci wodociągowej na terenie Gminy Żelazków,ochrona środowiska,Gmina Żelazków,"5 639 550,00 zł",5639550.0,"4 585 000,00 zł",4585000.0,wielkopolskie,kaliski,Krajowy Plan Odbudowy i Zwiększania Odporności,3.15. B3.1.1. Inwestycje w zrównoważoną gospodarkę wodno-ściekową na terenach wiejskich,Instrument na rzecz Odbudowy i Zwiększania Odporności,2021 - 2027
1736200,https://mapadotacji.gov.pl/projekty/1736200/,Implementacja sekwencjonowania NGS genomu HIV-1 dla precyzyjnej oceny ryzyka rekombinacji i lekooporności u osób żyjących z HIV,,Pomorski Uniwersytet Medyczny w Szczecinie,"4 577 968,50 zł",4577968.5,"4 577 968,50 zł",4577968.5,projekt ogólnopolski,,Krajowy Plan Odbudowy i Zwiększania Odporności,7.7. D3.1.1. Kompleksowy rozwój badań w zakresie nauk medycznych i nauk o zdrowiu,Instrument na rzecz Odbudowy i Zwiększania Odporności,2021 - 2027
1735986,https://mapadotacji.gov.pl/projekty/1735986/,Uporządkowanie gospodarki wodno-kanalizacyjnej na terenie gminy wiejskiej Kołczygłowy,ochrona środowiska,Gmina Kołczygłowy,"5 660 244,14 zł",5660244.14,"4 577 601,00 zł",4577601.0,pomorskie,bytowski,Krajowy Plan Odbudowy i Zwiększania Odporności,3.15. B3.1.1. Inwestycje w zrównoważoną gospodarkę wodno-ściekową na terenach wiejskich,Instrument na rzecz Odbudowy i Zwiększania Odporności,2021 - 2027
1745634,https://mapadotacji.gov.pl/projekty/1745634/,Termomodernizacja budynku Szkoły Podstawowej Nr 8 im. Mikołaja Kopernika przy ul. Pawła Cymsa 14 w Gnieźnie,,Miasto Gniezno,"6 427 496,00 zł",6427496.0,"4 575 200,00 zł",4575200.0,wielkopolskie,gnieźnieński,Krajowy Plan Odbudowy i Zwiększania Odporności,3.5. B1.1.3. Termomodernizacja instytucji edukacyjnych,Instrument na rzecz Odbudowy i Zwiększania Odporności,2021 - 2027
1757356,https://mapadotacji.gov.pl/projekty/1757356/,Aktywizacja Cyfrowa Obywateli,nauka i edukacja,Warmińsko-Mazurski Zakład Doskonalenia Zawodowego w Olsztynie,"4 561 784,50 zł",4561784.5,"4 561 784,50 zł",4561784.5,warmińsko-mazurskie,bartoszycki,Krajowy Plan Odbudowy i Zwiększania Odporności,5.8. C2.1.3. E-kompetencje,Instrument na rzecz Odbudowy i Zwiększania Odporności,2021 - 2027
1756734,https://mapadotacji.gov.pl/projekty/1756734/,"Termomodernizacja Szkoły Podstawowej w Szkotowie, Rogożu i Zaborowie",,Gmina Kozłowo,"5 838 631,84 zł",5838631.84,"4 558 652,00 zł",4558652.0,warmińsko-mazurskie,nidzicki,Krajowy Plan Odbudowy i Zwiększania Odporności,3.5. B1.1.3. Termomodernizacja instytucji edukacyjnych,Instrument na rzecz Odbudowy i Zwiększania Odporności,2021 - 2027
1736208,https://mapadotacji.gov.pl/projekty/1736208/,Ocena zmian profilu ekspresji genów zależnych od PIP (prolactin-induced protein) w zależności od podtypu molekularnego raka gruczołu piersiowego w aspekcie odpowiedzi na chemioterapię.,,Uniwersytet Medyczny im. Piastów Śląskich we Wrocławiu,"4 539 575,00 zł",4539575.0,"4 539 575,00 zł",4539575.0,projekt ogólnopolski,,Krajowy Plan Odbudowy i Zwiększania Odporności,7.7. D3.1.1. Kompleksowy rozwój badań w zakresie nauk medycznych i nauk o zdrowiu,Instrument na rzecz Odbudowy i Zwiększania Odporności,2021 - 2027
1735792,https://mapadotacji.gov.pl/projekty/1735792/,Modernizacja SUW w m. Lasocin i budowa sieci wodociągowej w m. Książ Śląski,ochrona środowiska,"Przedsiębiorstwo Usług Komunalnych ""USKOM"" Sp. z o.o. w Kożuchowie","5 623 495,36 zł",5623495.36,"4 533 126,31 zł",4533126.31,lubuskie,nowosolski,Krajowy Plan Odbudowy i Zwiększania Odporności,3.15. B3.1.1. Inwestycje w zrównoważoną gospodarkę wodno-ściekową na terenach wiejskich,Instrument na rzecz Odbudowy i Zwiększania Odporności,2021 - 2027
1735928,https://mapadotacji.gov.pl/projekty/1735928/,Rozbudowa infrastruktury wodno-ściekowej na terenie Gminy Czudec.,ochrona środowiska,Gmina Czudec,"6 959 399,39 zł",6959399.39,"4 520 350,63 zł",4520350.63,podkarpackie,strzyżowski,Krajowy Plan Odbudowy i Zwiększania Odporności,3.15. B3.1.1. Inwestycje w zrównoważoną gospodarkę wodno-ściekową na terenach wiejskich,Instrument na rzecz Odbudowy i Zwiększania Odporności,2021 - 2027
1721411,https://mapadotacji.gov.pl/projekty/1721411/,"Realizacja inwestycji ukierunkowanej na cyfryzację, robotyzację i automatyzację działalności Revico SA.",rozwój firm,Revico Spółka Akcyjna,"20 512 513,77 zł",20512513.77,"4 518 573,08 zł",4518573.08,mazowieckie,płocki,Krajowy Plan Odbudowy i Zwiększania Odporności,1.11. A2.1.1. Inwestycje wspierające robotyzację i cyfryzację w przedsiębiorstwach,Instrument na rzecz Odbudowy i Zwiększania Odporności,2021 - 2027
1745712,https://mapadotacji.gov.pl/projekty/1745712/,Termomodernizacja budynku Szkoły Podstawowej w Gdowie oraz budynku Szkoły Podstawowej w Zręczycach,,Gmina Gdów,"5 534 966,68 zł",5534966.68,"4 506 558,28 zł",4506558.28,małopolskie,wielicki,Krajowy Plan Odbudowy i Zwiększania Odporności,3.5. B1.1.3. Termomodernizacja instytucji edukacyjnych,Instrument na rzecz Odbudowy i Zwiększania Odporności,2021 - 2027
1756503,https://mapadotacji.gov.pl/projekty/1756503/,"Zakup, instalacja i uruchomienie maszyn zintegrowanych z linią produkcyjną - wspierających transformację cyfryzację i robotyzację Zakładu Drobiarskiego w Stasinie Sp. z o.o.",rozwój firm,Zakład Drobiarski w Stasinie Spółka z ograniczoną odpowiedzialnością,"48 165 442,40 zł",48165442.4,"4 500 487,82 zł",4500487.82,mazowieckie,siedlecki,Krajowy Plan Odbudowy i Zwiększania Odporności,1.11. A2.1.1. Inwestycje wspierające robotyzację i cyfryzację w przedsiębiorstwach,Instrument na rzecz Odbudowy i Zwiększania Odporności,2021 - 2027
1736360,https://mapadotacji.gov.pl/projekty/1736360/,Zakup i dostawa 2 szt. nowych zeroemisyjnych (elektrycznych) autobusów wraz z infrastrukturą do ładowania dla publicznego transportu zbiorowego dla Powiatu Grudziądzkiego. Etap II.,"ochrona środowiska, transport",Powiat Grudziądzki,"6 150 000,00 zł",6150000.0,"4 500 000,00 zł",4500000.0,kujawsko-pomorskie,m. Grudziądz,Krajowy Plan Odbudowy i Zwiększania Odporności,9.5. E1.1.2-2/2. Zero i niskoemisyjny transport zbiorowy (autobusy)- MI,Instrument na rzecz Odbudowy i Zwiększania Odporności,2021 - 2027
1736398,https://mapadotacji.gov.pl/projekty/1736398/,Zakup i dostawa 5 szt. nowych niskoemisyjnych autobusów dla publicznego transportu zbiorowego na terenie Powiatu Grudziądzkiego. Etap I.,"ochrona środowiska, transport",Powiat Grudziądzki,"6 150 000,00 zł",6150000.0,"4 500 000,00 zł",4500000.0,kujawsko-pomorskie,grudziądzki,Krajowy Plan Odbudowy i Zwiększania Odporności,9.5. E1.1.2-2/2. Zero i niskoemisyjny transport zbiorowy (autobusy)- MI,Instrument na rzecz Odbudowy i Zwiększania Odporności,2021 - 2027
1670220,https://mapadotacji.gov.pl/projekty/1670220/,Modernizacja infrastruktury badawczej w MIR-PIB - nowatorskie metody monitoringu stanu środowiska wodnego i przeciwdziałania spadkowi bioróżnorodności.,"badania, rozwój, innowacje",Morski Instytut Rybacki – Państwowy Instytut Badawczy,"6 379 260,78 zł",6379260.78,"4 487 395,80 zł",4487395.8,pomorskie,m. Gdynia,Krajowy Plan Odbudowy i Zwiększania Odporności,1.19. A2.4.1-2/2. Inwestycje w rozbudowę potencjału badawczego - MRiRW,Instrument na rzecz Odbudowy i Zwiększania Odporności,2021 - 2027
1736084,https://mapadotacji.gov.pl/projekty/1736084/,Budowa sieci szerokopasmowej - obszar nr 6.30.29.2,telekomunikacja i e-usługi,FCA SPÓŁKA AKCYJNA,"4 983 500,00 zł",4983500.0,"4 485 150,00 zł",4485150.0,wielkopolskie,wolsztyński,Krajowy Plan Odbudowy i Zwiększania Odporności,5.2. C1.1.1. Zapewnienie dostępu do bardzo szybkiego internetu na obszarach białych plam,Instrument na rzecz Odbudowy i Zwiększania Odporności,2021 - 2027
1736032,https://mapadotacji.gov.pl/projekty/1736032/,Budowa sieci NGA na obszarze 6.24.69.0,telekomunikacja i e-usługi,SYSTEL SYSTEMY TELEINFORMATYCZNE SP. Z O.O.,"5 442 000,00 zł",5442000.0,"4 408 020,00 zł",4408020.0,śląskie,m. Katowice,Krajowy Plan Odbudowy i Zwiększania Odporności,5.2. C1.1.1. Zapewnienie dostępu do bardzo szybkiego internetu na obszarach białych plam,Instrument na rzecz Odbudowy i Zwiększania Odporności,2021 - 2027
